louvCluster	gene_name	Nmodel_E4carrier_DE	Nmodel_E4copies_DE	Nmodel_SexDE_E4carrierCov	Nmodel_SexDE_E4copiesCov	Nmodel_GlobAncDE_E4copiescov	totalTests_FDRpt2	gene_notes	maxAbsLFC
LC.1	HLA-DRA	0	0	4	4	0	8		1.98444654336721
LC.1	JUNB	0	0	4	4	0	8		1.21257826200719
LC.1	RASD1	0	0	4	4	0	8	dex, prolactin induced ras gene	1.08537184771825
X1	ANKHD1	0	0	0	0	2	2		1.17331549603292
X1	ANKRD17	0	0	0	0	2	2		1.07655610242396
X1	APOLD1	0	0	0	4	0	4		1.37165900378278
X1	ATP1A2	0	0	4	4	0	8		1.03720261145217
X1	BRD4	0	0	0	0	2	2		1.15089611275101
X1	C5orf63	0	0	4	4	2	10		3.37511529966921
X1	CACYBP	0	0	0	0	2	2		1.12505680987349
X1	CD74	0	0	4	4	0	8	mhc ii invariant chain	2.40991932772805
X1	CELF5	0	0	0	0	2	2		1.52588670378898
X1	CHGB	0	0	4	4	0	8	chromogranin b, integral to of catecholamine vesicles formation. Kd depletes vesicle pool/oe increases it https://pmc.ncbi.nlm.nih.gov/articles/PMC3992281/	1.02167893937511
X1	CLDN5	0	0	0	0	2	2		1.26973441984471
X1	DIRAS3	0	0	0	0	2	2		1.20669120124246
X1	DUSP1	0	0	4	4	2	10		1.46890406612592
X1	EDNRB	0	0	4	4	0	8	involved in neural crest (which gives rise to peripheral autonomic ganglia and melanocytes--ie found in lc cousin cell types) migration in development	1.47611749712531
X1	EFEMP1	0	0	4	4	0	8		1.19789510452535
X1	ENHO	0	0	0	0	2	2		1.27012767563933
X1	FGFR3	0	0	4	4	0	8		1.176868244515
X1	GABRG1	0	0	4	4	2	10		1.00825666565928
X1	GJA1	0	0	4	4	0	8		1.30466718713918
X1	GJB6	0	0	4	4	2	10		1.50699888654947
X1	GLS	0	0	0	0	2	2		1.12405069408858
X1	GLUD1	0	0	4	4	2	10	catabolizes glutamate to alphaketoglutarate and ammonia. [cite: 5] Mitochondria localized.	1.00032337555208
X1	GNA12	0	0	4	0	0	4		1.02666554570948
X1	GPR37L1	0	0	4	4	0	8		1.00992725189408
X1	HBA1	0	0	4	4	2	10		1.79636202882255
X1	HBA2	0	0	4	4	2	10		1.89003563747339
X1	HBB	0	0	4	4	2	10		2.10518804287479
X1	HSPA1A	0	0	4	4	0	8	heatshock	1.00098410475284
X1	ID4	0	0	4	4	0	8		1.07298427243392
X1	IDH2	0	0	0	0	2	2		1.26152359998396
X1	INA	0	0	0	0	2	2		1.28656695609399
X1	IQCA1	0	0	0	0	2	2		1.19277731974581
X1	KAT6B	0	0	0	0	2	2		1.03503850026539
X1	KCNA2	0	0	0	0	2	2		1.07995554878697
X1	KIF1C	0	0	0	0	2	2	a kinesin (microtubule-riding transport) in golgi to er retrograde transport and vesicular transport	1.03679425743369
X1	KLF2	0	0	4	4	0	8		1.35229378250408
X1	LANCL1	0	0	0	0	2	2	glutathione s transferase	1.04529379857759
X1	MEAF6	0	0	0	0	2	2		1.0459590118388
X1	METRN	0	0	0	0	2	2		1.07622011868736
X1	MLC1	0	0	4	4	0	8		1.08756373412856
X1	MON1B	0	0	0	0	2	2		1.01921060968736
X1	MT-ATP6	0	0	0	0	2	2		1.43578800287135
X1	MT-CO1	0	0	0	0	2	2		1.2784124460939
X1	MT-CO2	0	0	0	0	2	2		1.57584173004129
X1	MT-CO3	0	0	0	0	2	2		1.41386217201893
X1	MT-CYB	0	0	0	0	2	2		1.30744676283621
X1	MT-ND1	0	0	0	0	2	2		1.40186194831076
X1	MT-ND2	0	0	0	0	2	2		1.24150057606275
X1	MT-ND3	0	0	0	0	2	2		1.50859432655656
X1	MT-ND4	0	0	0	0	2	2		1.31712664526283
X1	MT-ND6	0	0	0	0	2	2		1.27670535755076
X1	MTRNR2L11	0	0	0	0	2	2		1.2546803043023
X1	MTRNR2L3	0	0	4	4	2	10		1.41924218908338
X1	MTRNR2L6	0	0	0	0	2	2		1.03344047797233
X1	MTRNR2L8	0	0	0	0	2	2		1.23823913871073
X1	NECAP1	0	0	4	4	0	8		1.09110075926129
X1	NSF	0	0	4	4	2	10		1.01459008904596
X1	NSG1	0	0	4	4	2	10	neuron specific gene 1; vesicle trafficking amd endosomal recycling of neurotransmitter receps including gria2	1.34267307828508
X1	NTRK2	0	0	4	4	2	10		1.04834720860979
X1	NTSR2	0	0	4	4	2	10		1.03349096257804
X1	PCBD1	0	0	0	0	2	2		1.24954474342539
X1	PENK	0	0	4	4	2	10		1.39555071758364
X1	PHF14	0	0	0	0	2	2		1.26741060365592
X1	PLPP3	0	0	4	4	2	10	uniprot Magnesium-independent phospholipid phosphatase of the plasma membrane that catalyzes the dephosphorylation of a variety of glycerolipid and sphingolipid phosphate esters. [cite: 3] Performs this activity both on extracellular lipids and intracellular lipids. [cite: 3] Also involved in phopholipase D signaling.	1.2691456112362
X1	PRRC2C	0	0	0	0	2	2		1.12808396532691
X1	PTTG1IP	0	0	4	4	2	10		1.13285246613133
X1	RAB3A	0	0	0	0	2	2		1.07062947313561
X1	RBM25	0	0	0	0	2	2		1.00100265441086
X1	RHOC	0	0	0	0	2	2		1.09721495065076
X1	S1PR1	0	0	4	4	0	8		1.15504474864438
X1	SAMHD1	0	0	0	0	2	2		1.2235040044718
X1	SERPINI1	0	0	0	0	2	2		1.2545789864828
X1	SLC12A5	0	0	0	0	2	2		1.24948823242413
X1	SLC1A2	0	0	4	4	0	8		1.17158764672627
X1	SLC1A3	0	0	4	4	0	8		1.139426811156
X1	SLC2A1	0	0	4	4	0	8		1.06481727429627
X1	SLC6A11	0	0	4	4	0	8	gaba reuptake transporter	1.28869060351254
X1	SLC7A11	0	0	4	4	2	10		1.63215631450763
X1	SNCB	0	0	4	4	2	10		1.00269323814886
X1	SNTA1	0	0	4	4	2	10		1.26738299406264
X1	SREBF1	0	0	4	4	0	8		1.14796811533016
X1	SREK1	0	0	0	0	2	2		1.15403461299485
X1	TMEM165	0	0	4	4	0	8		1.26074368829716
X1	TOMM70	0	0	0	0	2	2		1.04775242860926
X1	TRIL	0	0	4	4	2	10	putatively modulates activity of tlr4--shown in one paper in an astrocyte line and indirectly w lps challenge in ko mice in hypothal	1.40939062083857
X1	USP8	0	0	0	0	2	2		1.03466611837458
X1	VAMP1	0	0	4	4	2	10		1.23929230977722
X1	VAT1L	0	0	0	0	2	2		1.19660551443886
X1	VIM	0	0	0	0	2	2		1.15112129104865
X1	VSIR	0	0	0	0	2	2		1.13143156596797
X1	WLS	0	0	4	4	0	8		1.21614161048935
X2	ACSBG1	0	0	4	4	0	8		1.0307590703452
X2	AL035078.1	0	0	0	0	2	2		1.24942574154269
X2	APOC1	0	0	0	0	2	2		1.70763500758719
X2	ATN1	0	0	4	4	0	8	repeat expansion associated ndd; synthetic polyq expansion induces autophagy and neurodegen	1.15545085297546
X2	AUTS2	0	0	4	4	0	8		1.04681801690529
X2	BDH2	0	0	4	0	0	4		1.18495569071376
X2	C3	0	0	4	4	0	8		2.75421158446621
X2	C5orf63	0	0	4	4	0	8		3.20553925725127
X2	CABLES1	0	0	4	4	2	10		1.21274835218399
X2	CCDC80	0	0	0	0	2	2		1.14976252688209
X2	CD74	0	0	4	4	0	8	mhc ii invariant chain	2.11475622955201
X2	CDC42EP4	0	0	4	4	0	8		1.05563092884848
X2	CHGB	0	0	4	4	0	8	chromogranin b, integral to of catecholamine vesicles formation. Kd depletes vesicle pool/oe increases it https://pmc.ncbi.nlm.nih.gov/articles/PMC3992281/	1.22379871424739
X2	CNTNAP2	0	0	0	0	2	2		1.15079457197582
X2	FGF12	0	0	0	0	2	2		1.0215003731236
X2	GAD2	0	0	0	0	2	2		1.02692924768935
X2	GASK1B	0	0	4	4	0	8		1.04176900665647
X2	GLUD1	0	0	4	4	0	8	catabolizes glutamate to alphaketoglutarate and ammonia. [cite: 5] Mitochondria localized.	1.15096245081544
X2	HBA2	0	0	0	0	2	2		1.35673868315139
X2	HPSE2	0	0	4	4	0	8		1.11746202008733
X2	ID4	0	0	4	4	0	8		1.0027354704089
X2	IDH2	0	0	0	0	2	2		1.16250208085465
X2	INA	0	0	0	0	2	2		1.28448786512645
X2	IQCA1	0	0	0	0	2	2		1.03424830859204
X2	MT-ATP6	0	0	0	0	2	2		1.08295217429526
X2	MT-CO1	0	0	4	4	2	10		1.09844941245505
X2	MT-CO2	0	0	0	0	2	2		1.20769741226548
X2	MT-CO3	0	0	0	0	2	2		1.06410335879904
X2	MT-CYB	0	0	0	0	2	2		1.04942688709547
X2	MT-ND1	0	0	0	0	2	2		1.03264844311494
X2	MT-ND3	0	0	0	0	2	2		1.22753434646899
X2	MT-ND4	0	0	0	0	2	2		1.00743381842023
X2	MTRNR2L1	0	0	0	0	2	2		1.03307776770487
X2	MTRNR2L11	0	0	4	4	0	8		1.31235549856288
X2	MTRNR2L3	0	0	4	0	2	6		1.31830398234822
X2	MTRNR2L8	0	0	0	0	2	2		1.00334740400954
X2	NME3	0	0	4	0	2	6		1.08795773123836
X2	PCP4	0	0	4	4	0	8		1.13106662494459
X2	PHGDH	0	0	4	4	2	10		1.16938890439287
X2	PIK3C2A	0	0	4	4	0	8		1.10270324958452
X2	PLCG2	0	0	0	0	2	2		1.03270800831808
X2	PLPP3	0	0	4	4	0	8	uniprot Magnesium-independent phospholipid phosphatase of the plasma membrane that catalyzes the dephosphorylation of a variety of glycerolipid and sphingolipid phosphate esters. [cite: 3] Performs this activity both on extracellular lipids and intracellular lipids. [cite: 3] Also involved in phopholipase D signaling.	1.04903240654797
X2	PNISR	0	0	0	0	2	2		1.10449750521078
X2	RASL12	0	0	4	0	2	6		1.05839730379907
X2	RGMA	0	0	4	4	0	8		1.17856905995174
X2	S1PR1	0	0	4	4	0	8		1.08669754204402
X2	SH3BP2	0	0	0	0	2	2		1.00157502848591
X2	SLC1A3	0	0	4	4	0	8		1.02561205233389
X2	SLC6A11	0	0	4	4	0	8	gaba reuptake transporter	1.16908627672614
X2	SNTA1	0	0	4	4	2	10		1.29410340928087
X2	SPP1	0	0	4	4	2	10		1.29134732058026
X2	TENM2	0	0	4	4	0	8		1.10086187916843
X2	TPCN1	0	0	4	4	0	8		1.19678705354931
X2	UPF2	0	0	0	0	2	2		1.0291299742381
X2	VAMP1	0	0	4	4	2	10		1.34831200222829
X2	WWC1	0	0	4	4	2	10		1.39396760607877
X2	YIPF4	0	0	4	0	2	6		1.14283665913247
X4	AIF1	0	0	4	4	0	8		2.19687684734197
X4	APOLD1	0	0	4	0	0	4		1.67021855397733
X4	C1QA	0	0	4	4	0	8		2.24126382298993
X4	C1QB	0	0	4	4	0	8		2.52347737838092
X4	C3	0	0	4	4	0	8		2.53458826892436
X4	C5orf63	0	0	4	4	0	8		3.10714229307808
X4	CCN1	3	0	0	0	0	3		1.56815783931425
X4	CD74	0	0	4	4	0	8	mhc ii invariant chain	1.92053333175202
X4	CHGB	0	0	4	4	0	8	chromogranin b, integral to of catecholamine vesicles formation. Kd depletes vesicle pool/oe increases it https://pmc.ncbi.nlm.nih.gov/articles/PMC3992281/	1.20659671635118
X4	CSF1R	0	0	4	4	0	8		1.89761847999278
X4	CX3CR1	3	0	4	4	0	11		2.71345758823921
X4	CYBA	0	0	4	4	0	8		1.09461406973255
X4	DUSP1	0	0	4	4	0	8		1.08546015689282
X4	EIF3L	0	0	4	4	0	8		1.02388337955016
X4	GAD1	0	0	4	4	0	8		1.35581475543245
X4	HLA-DPA1	0	0	4	4	0	8		2.14120959961601
X4	HLA-DPB1	0	0	4	4	0	8		1.41781045962713
X4	HLA-DRA	0	0	4	4	0	8		2.42400370076401
X4	HLA-DRB1	0	0	4	4	0	8		2.00091678338353
X4	LAPTM5	0	0	4	4	0	8		1.81692115572014
X4	MTRNR2L3	3	0	4	4	0	11		1.87673799711021
X4	MTRNR2L6	0	0	4	0	0	4		1.27419783405303
X4	PENK	0	0	4	4	0	8		1.06339208500155
X4	PLCG2	0	0	4	4	0	8		1.08808133761254
X4	RNASET2	0	0	4	4	0	8		1.47104772984478
X4	TYROBP	0	0	4	4	0	8		2.39982518795415
X7	APOLD1	0	0	4	0	0	4		1.79205844317364
X7	C3	0	0	4	4	0	8		2.87704386858637
X7	C5orf63	0	0	4	4	0	8		2.23646433806612
X7	CCDC144A	0	0	0	4	0	4		1.1117084218716
X7	CD74	0	0	4	4	0	8	mhc ii invariant chain	1.87058760623492
X7	CLDN5	0	0	4	4	0	8		1.15355725182508
X7	DUSP1	0	0	4	4	0	8		1.50608615174504
X7	FN1	0	0	4	4	0	8		1.01229932709495
X7	GNG11	0	0	4	4	0	8		1.23922689306868
X7	HLA-DRA	0	0	4	4	0	8		2.44708004208881
X7	MT-CO1	0	0	4	4	0	8		1.00541494694651
X7	MTRNR2L11	0	0	4	4	0	8		1.58025462910494
X7	MTRNR2L3	0	0	4	4	0	8		1.83818408237083
X7	MTRNR2L8	0	0	0	0	2	2		1.04889396076903
X8	ALDOA	0	0	4	4	0	8		1.12301101587436
X8	APOC1	0	0	4	4	0	8		1.27208193454748
X8	C3	0	0	4	4	0	8		2.78861691083238
X8	C5orf63	0	0	4	4	0	8		1.68003553710827
X8	CD74	3	0	4	4	0	11	mhc ii invariant chain	2.45903108698862
X8	CHGB	0	0	4	4	0	8	chromogranin b, integral to of catecholamine vesicles formation. Kd depletes vesicle pool/oe increases it https://pmc.ncbi.nlm.nih.gov/articles/PMC3992281/	1.17349038775535
X8	COL18A1	4	4	0	0	0	8		1.24368580103385
X8	CRABP1	0	0	4	0	0	4		1.00070199630165
X8	CYBRD1	0	0	4	4	0	8		1.14486517524946
X8	FAM131C	0	0	4	4	0	8		1.45981975950928
X8	FGFRL1	0	0	4	4	0	8		1.06760712562398
X8	HLA-DRA	4	4	4	4	0	16		2.54035804968215
X8	KCTD12	0	0	4	4	0	8		1.1823806043914
X8	MALAT1	0	0	4	4	0	8		1.03777062578085
X8	MOG	0	0	4	4	0	8		1.05696421769393
X8	MTRNR2L3	0	0	4	4	0	8		1.53720131293456
X8	PENK	0	0	4	4	0	8		1.5687852908205
X9	ARGLU1	0	0	0	0	2	2		1.3153809630888
X9	C1QA	0	0	4	4	0	8		2.44102011986627
X9	C1QB	0	0	4	4	0	8		2.04318533883143
X9	C5orf63	0	0	4	4	2	10		3.71682206564045
X9	CD151	0	0	0	0	2	2		1.00740838189016
X9	CD74	0	0	4	4	0	8	mhc ii invariant chain	1.41970564258516
X9	CENPB	0	0	0	0	2	2		1.00640964272895
X9	COL18A1	0	0	0	0	2	2		1.01783500759638
X9	CTDSP1	0	0	0	0	2	2		1.00593709104406
X9	ELOVL7	0	0	0	0	2	2		1.05274099138805
X9	ESAM	0	0	0	0	2	2		1.01273382422324
X9	GABRA1	0	0	0	0	2	2		1.25853408340585
X9	GAD2	0	0	0	0	2	2		1.1109188197721
X9	GLTP	0	0	0	0	2	2		1.10949544338054
X9	GOT1	0	0	0	0	2	2		1.01701130753771
X9	HLA-DPB1	0	0	4	4	0	8		1.40840680536699
X9	HLA-DRA	0	0	4	4	0	8		2.03509622819821
X9	INA	0	0	0	0	2	2		1.37777068601731
X9	INPP5F	0	0	0	0	2	2		1.21612046060403
X9	MFGE8	0	0	0	0	2	2	phagocytic cell receptor that binds apoptotic cells	1.00483053840746
X9	MRPL28	0	0	0	0	2	2		1.11200685115711
X9	MT-ATP6	0	0	0	0	2	2		1.04669861297183
X9	MT-CO2	0	0	0	0	2	2		1.17688740119048
X9	MT-CO3	0	0	0	0	2	2		1.02049856328357
X9	MT-CYB	0	0	0	0	2	2		1.05197619793589
X9	MT-ND1	0	0	0	0	2	2		1.074224460545
X9	MT-ND3	0	0	0	0	2	2		1.31299516180918
X9	MT-ND4	0	0	0	0	2	2		1.04782344397517
X9	MT-ND6	0	0	0	0	2	2		1.19687448398981
X9	MTRNR2L1	0	0	0	0	2	2		1.78144941602076
X9	MTRNR2L3	0	0	4	4	2	10		2.5370113904811
X9	MTRNR2L6	0	0	0	0	2	2		1.51927412060556
X9	MTRNR2L8	0	0	0	0	2	2		1.21254543110888
X9	SNHG5	0	0	0	0	2	2		1.04895547522687
X9	TCN2	0	0	0	0	2	2		1.30157188698901
X9	TP53INP2	0	0	0	0	2	2		1.05906637133961
X9	TTR	4	4	0	0	0	8		2.71769793219583
X9	UGT8	0	0	0	0	2	2		1.11210927491921
X9	VAT1L	0	0	0	0	2	2		1.04010638768741
