clus	gene	logFC	fdr	p_value	t_stat	ensembl
LC.1_NMpos	SYN1	0.00931278215771686	0.937118148234869	0.86617869699182	0.168809851636696	ENSG00000008056
LC.1_NMpos	CAMK1G	0.640846504050732	0.000415200616792245	3.16250523138109e-05	4.29497490850551	ENSG00000008118
LC.1_NMpos	TFAP2B	0.680754169625579	0.000154688593859817	9.86812237339137e-06	4.5795736517726	ENSG00000008196
LC.1_NMpos	ADAM22	0.194809548193278	0.3318048064263	0.143992100761915	1.46893145753554	ENSG00000008277
LC.1_NMpos	SYPL1	-0.353639741549931	0.0553801013056328	0.0115439212663971	-2.55792663827757	ENSG00000008282
LC.1_NMpos	CYB561	0.25339780913568	0.0131973801640122	0.0018115264095846	3.17751413598058	ENSG00000008283
LC.1_NMpos	SPAG9	-0.112404823930054	0.432799842039769	0.214691622091415	-1.2461600311671	ENSG00000008294
LC.1_NMpos	MGST1	-0.817414227801348	3.09440055716927e-07	1.03652845631657e-08	-6.07099126103036	ENSG00000008394
LC.1_NMpos	NFIX	-0.834556497446192	1.5693121440025e-07	4.85492342394629e-09	-6.22239012296628	ENSG00000008441
LC.1_NMpos	PKD1	0.0264351286279007	0.916563269414438	0.827782588345376	0.217934951850115	ENSG00000008710
LC.1_NMpos	MAPK8IP2	0.0341521590549552	0.731945656749884	0.54220510352797	0.610908894607412	ENSG00000008735
LC.1_NMpos	MED24	-0.0280395252369421	0.912483795863715	0.818256751443395	-0.230200309772078	ENSG00000008838
LC.1_NMpos	SEC62	-0.211606930623464	0.00106431117969509	9.12850638441273e-05	-4.02412217884567	ENSG00000008952
LC.1_NMpos	RPS20	-0.296642308579046	1.62352984889234e-05	7.82841360891123e-07	-5.16165170759502	ENSG00000008988
LC.1_NMpos	CSDE1	0.156231468558793	0.0144689517073143	0.00202509757200729	3.14280699341245	ENSG00000009307
LC.1_NMpos	UBE3C	0.165447213118147	0.443823346358059	0.224610406989826	1.21950202135576	ENSG00000009335
LC.1_NMpos	VTA1	-0.0601153886249569	0.842765399242408	0.70089599450542	-0.384863285404388	ENSG00000009844
LC.1_NMpos	BAZ1B	-0.0608529363411506	0.821340064636969	0.673439272114332	-0.422279328481173	ENSG00000009954
LC.1_NMpos	RANBP9	0.360549369450119	0.0058523934111265	0.000674267642843676	3.47401357219669	ENSG00000010017
LC.1_NMpos	ZNF207	0.221656566818109	0.156227737883517	0.0475649630808147	1.9979987839073	ENSG00000010244
LC.1_NMpos	UQCRC1	-0.205139147030641	0.105018867965476	0.0272154392158539	-2.23074327888031	ENSG00000010256
LC.1_NMpos	STARD3NL	0.271122877913189	0.0133169431268475	0.00183260685231847	3.17392407799207	ENSG00000010270
LC.1_NMpos	CD9	-0.951972007096754	4.87565426847069e-08	1.34192319315707e-09	-6.47468139886013	ENSG00000010278
LC.1_NMpos	NISCH	0.334149159168639	2.5845893810374e-06	1.03118885055258e-07	5.59878737479208	ENSG00000010322
LC.1_NMpos	IDS	0.0707052378525266	0.376527355324674	0.17329775104685	1.36833854298602	ENSG00000010404
LC.1_NMpos	FYN	-0.202429791133951	0.1368182718148	0.0393567459580005	-2.07901379090232	ENSG00000010810
LC.1_NMpos	CLCN6	0.0435486081624772	0.844533081245305	0.702604516323101	0.382553384716336	ENSG00000011021
LC.1_NMpos	ANOS1	0.284583292601599	0.114010006083175	0.0304302363153513	2.18560752663859	ENSG00000011201
LC.1_NMpos	AKAP8L	0.0206966073620412	0.944537643242496	0.882514890262867	0.148039438429052	ENSG00000011243
LC.1_NMpos	RNF216	0.130089479035463	0.575730230367853	0.346764762178035	0.943915010187969	ENSG00000011275
LC.1_NMpos	TTC19	0.120536676805384	0.502236402218128	0.276460404890713	1.09237100347267	ENSG00000011295
LC.1_NMpos	SYT7	0.420756289554721	0.00829399289237076	0.00102458329095	3.35082931209726	ENSG00000011347
LC.1_NMpos	RABGAP1	0.0235732920583121	0.905424329562205	0.807341451885689	0.244297822815706	ENSG00000011454
LC.1_NMpos	PPP5C	0.0352451773663893	0.832271340267748	0.686486238846835	0.404428946675955	ENSG00000011485
LC.1_NMpos	CEP68	0.139515532931628	0.525477348529486	0.295695634938509	1.04945196436457	ENSG00000011523
LC.1_NMpos	GABRA3	0.337982346088786	0.0522516137549837	0.0106242346721783	2.58798657362286	ENSG00000011677
LC.1_NMpos	ELOVL5	0.0412830369815616	0.853371032410882	0.718147042867467	0.361632324159471	ENSG00000012660
LC.1_NMpos	EHD3	0.195394633372809	0.126068238966237	0.0351011418499977	2.12689906781282	ENSG00000013016
LC.1_NMpos	PSMC4	0.0802996594978977	0.700117344109044	0.490165542306041	0.691785036782305	ENSG00000013275
LC.1_NMpos	SLC7A14	0.256650286237772	0.0220241401605758	0.00338796779513018	2.97873850369233	ENSG00000013293
LC.1_NMpos	CLDN11	-0.463067959801901	0.0298366419936082	0.00502263932855917	-2.8485870747072	ENSG00000013297
LC.1_NMpos	SLC25A39	0.237277696495286	0.238510789170404	0.0887482006215455	1.71341491065603	ENSG00000013306
LC.1_NMpos	NUB1	-0.113909212611805	0.601218150005937	0.373917411407575	-0.89188023705991	ENSG00000013374
LC.1_NMpos	CLK1	-0.134977353952047	0.61098620921476	0.38430488180431	-0.872603656304231	ENSG00000013441
LC.1_NMpos	RNF14	0.168309536754872	0.452650624149397	0.231962443800408	1.20028639424668	ENSG00000013561
LC.1_NMpos	MAMLD1	0.512991864146735	0.0020501804561306	0.000194491876128627	3.82273595080375	ENSG00000013619
LC.1_NMpos	CAPN1	0.137670962393518	0.447746501118725	0.227633401191834	1.21154697461287	ENSG00000014216
LC.1_NMpos	MDH1	0.00760958121429523	0.967120908742969	0.925027316811336	0.0942649238825874	ENSG00000014641
LC.1_NMpos	SLC30A9	-0.0209561740871905	0.926009389658496	0.846586352610765	-0.193818131889855	ENSG00000014824
LC.1_NMpos	YAF2	-0.20488969970136	0.275051022860161	0.109621359228244	-1.60966053962503	ENSG00000015153
LC.1_NMpos	ZMYND11	-0.0264751015377758	0.913074375697778	0.819175965395596	-0.22901524952959	ENSG00000015171
LC.1_NMpos	STMN4	-0.0693458592342731	0.768104475112852	0.592753122782843	-0.536024721672032	ENSG00000015592
LC.1_NMpos	NUDCD3	0.168533470124274	0.0381843259294886	0.00694927032597691	2.7378818752065	ENSG00000015676
LC.1_NMpos	ATP2C1	0.300873950187295	0.0135995914346601	0.00188310963112746	3.1654768361546	ENSG00000017260
LC.1_NMpos	RALBP1	-0.0623758453765952	0.53531820457353	0.307805112294786	-1.02339568141328	ENSG00000017797
LC.1_NMpos	RUFY3	0.146613522162268	0.00599696770388685	0.000693483357266199	3.46584089048047	ENSG00000018189
LC.1_NMpos	CNTN1	0.159802594381523	0.0284399775917537	0.00471468136435513	2.86979485357561	ENSG00000018236
LC.1_NMpos	AGPS	0.341428102022557	0.0639862014509683	0.0140614012149557	2.48544414019867	ENSG00000018510
LC.1_NMpos	ATP1A2	-0.870184935665762	5.8165795567774e-16	2.60610562603639e-18	-10.0135095614802	ENSG00000018625
LC.1_NMpos	SYT13	0.252607404311556	0.112606863817037	0.0299752277435124	2.19173626368764	ENSG00000019505
LC.1_NMpos	CD74	-0.662941049116592	0.00141637603424308	0.000127525215799142	-3.93601329093637	ENSG00000019582
LC.1_NMpos	ZRANB1	-0.0464152565635873	0.836503923074213	0.693243313821276	-0.395235213737337	ENSG00000019995
LC.1_NMpos	NCDN	0.0409784554607004	0.614927586056488	0.389659682224828	0.86279234432636	ENSG00000020129
LC.1_NMpos	SAMD4A	-0.0660297321038345	0.744193708808007	0.561439930519546	-0.582029644176329	ENSG00000020577
LC.1_NMpos	PLEKHB1	-0.538311928968286	2.41150806255806e-12	2.67545165890803e-14	-8.44748811304218	ENSG00000021300
LC.1_NMpos	SPAST	0.55331458321083	0.00227190896641191	0.000219580704455856	3.78972827032382	ENSG00000021574
LC.1_NMpos	NRXN3	0.19882485192242	0.147276387231075	0.0435513276514337	2.03598120857842	ENSG00000021645
LC.1_NMpos	FHL1	-0.0920151364583943	0.282529128958844	0.113747059173317	-1.59106552155263	ENSG00000022267
LC.1_NMpos	RTF2	-0.216723381865981	0.062059997129001	0.0134924551044276	-2.50074579528379	ENSG00000022277
LC.1_NMpos	GABRA1	-0.610854290492426	0.00289615813590176	0.00029227283940293	-3.71110212661392	ENSG00000022355
LC.1_NMpos	RNF10	0.157411071702606	0.454280723228461	0.234555013913564	1.19361470474383	ENSG00000022840
LC.1_NMpos	GRAMD1B	-0.162681487819849	0.465482558106367	0.244869625238444	-1.16758108390707	ENSG00000023171
LC.1_NMpos	RNH1	-0.110107673557203	0.464256883141666	0.243469899458548	-1.17106760028668	ENSG00000023191
LC.1_NMpos	NDUFS1	-0.0858574476076899	0.451425822139437	0.23038416184287	-1.20437414720216	ENSG00000023228
LC.1_NMpos	RB1CC1	-0.208777083354228	0.222258488873762	0.079997881529771	-1.76290801895816	ENSG00000023287
LC.1_NMpos	ERP44	-0.0951788959593045	0.700886590311913	0.491233720754136	-0.690080351128167	ENSG00000023318
LC.1_NMpos	ALAS1	-0.0030049472290556	0.993367853536033	0.982573572138443	-0.0218797905088613	ENSG00000023330
LC.1_NMpos	AKAP11	-0.0242005280786539	0.895397915569167	0.787079029687427	-0.270599916903772	ENSG00000023516
LC.1_NMpos	GLRX2	0.401376988983297	0.0196709823174548	0.0029252559580256	3.02622152551258	ENSG00000023572
LC.1_NMpos	STRAP	0.0474083376760649	0.78921262835195	0.62208522613997	0.493942757173445	ENSG00000023734
LC.1_NMpos	GCLM	0.0801841334874536	0.702963589818532	0.49328936354025	0.686805437901196	ENSG00000023909
LC.1_NMpos	CCDC28A	0.105338193623296	0.588086529657211	0.360355134025071	0.917559798685235	ENSG00000024862
LC.1_NMpos	PHF20	-0.00596348752025409	0.984210969990234	0.960692380564396	-0.049368988915798	ENSG00000025293
LC.1_NMpos	TOMM34	0.360761044729023	0.0454799451441909	0.00878159811297052	2.65601122866726	ENSG00000025772
LC.1_NMpos	SEC63	0.0710122932498868	0.739008385439503	0.552881854553682	0.594817175847957	ENSG00000025796
LC.1_NMpos	KPNA6	-0.0891227252336649	0.60766504167491	0.381168172076859	-0.878390140582856	ENSG00000025800
LC.1_NMpos	AGPAT4	0.00272974799933943	0.993367853536033	0.98413989394157	0.0199129170081499	ENSG00000026652
LC.1_NMpos	IFNGR1	0.0651610175771062	0.794307342453802	0.63297160743865	0.478549296340969	ENSG00000027697
LC.1_NMpos	B4GALT7	0.140146947892404	0.392287046983596	0.184384118733702	1.3336532284531	ENSG00000027847
LC.1_NMpos	VEZT	0.183638875470435	0.35108870194259	0.156330727747853	1.42482715665058	ENSG00000028203
LC.1_NMpos	SNX1	-0.0988566887425543	0.663048656632885	0.441603102294616	-0.771581642852439	ENSG00000028528
LC.1_NMpos	TBPL1	0.249054067372552	0.214818809738377	0.0758992850281101	1.78763313718394	ENSG00000028839
LC.1_NMpos	BCLAF1	-0.352470750661446	0.00490183183001875	0.000549224565597496	-3.5332533159429	ENSG00000029363
LC.1_NMpos	SLC39A9	0.00790151558038569	0.980061986225878	0.947232941669133	0.0662953367161598	ENSG00000029364
LC.1_NMpos	RABEP1	-0.0206745255739669	0.937118148234869	0.866311434023255	-0.16864080157722	ENSG00000029725
LC.1_NMpos	GRN	0.126317149243737	0.469295468229147	0.248385071247286	1.15888644925846	ENSG00000030582
LC.1_NMpos	FAM13B	-0.0146859825511618	0.944537643242496	0.882871648185487	-0.147586593100873	ENSG00000031003
LC.1_NMpos	SARS	-0.041342497928412	0.81770252891841	0.667316444018118	-0.430702885239483	ENSG00000031698
LC.1_NMpos	RANBP3	-0.106996852668493	0.533128912673481	0.305637836960309	-1.02800782774715	ENSG00000031823
LC.1_NMpos	ARID4A	-0.145480875897025	0.595085770712803	0.368706865404305	-0.901675716368354	ENSG00000032219
LC.1_NMpos	EIPR1	0.358081411774822	0.110400395697152	0.0290663725816695	2.20422394333573	ENSG00000032389
LC.1_NMpos	PNPLA6	0.156236239230856	0.328866575021352	0.141875019136585	1.47678989836655	ENSG00000032444
LC.1_NMpos	ABCF2	-0.190647472797629	0.311179887644715	0.130792485312586	-1.51948449782425	ENSG00000033050
LC.1_NMpos	UBA6	0.0187039443729772	0.943280914068266	0.87988567448399	0.151377743110833	ENSG00000033178
LC.1_NMpos	ATP6V0A1	0.14206310739069	0.0146637349489496	0.00206174553688026	3.1371953673076	ENSG00000033627
LC.1_NMpos	PIAS1	-0.10906110071846	0.657361078516617	0.43155537414031	-0.788707673324502	ENSG00000033800
LC.1_NMpos	APBA2	-0.253775316287936	0.126212376189945	0.0352575744554158	-2.12505252936297	ENSG00000034053
LC.1_NMpos	TMSB10	0.120706888821959	0.0814469229979892	0.0194624607974713	2.36254127414683	ENSG00000034510
LC.1_NMpos	RNF19A	-0.0485735804225028	0.830456709957834	0.684457919899107	-0.407195381004446	ENSG00000034677
LC.1_NMpos	GABARAPL2	-0.0542332928094276	0.536418734911867	0.309102234935417	-1.0206456746344	ENSG00000034713
LC.1_NMpos	FAM136A	0.0450210280500953	0.857410618517743	0.724595170771675	0.352999840525009	ENSG00000035141
LC.1_NMpos	VCL	-0.0411926423924204	0.891337995294072	0.780277319114909	-0.279470517474787	ENSG00000035403
LC.1_NMpos	ADSS	0.14960895886787	0.454280723228461	0.233983616813167	1.19508057662231	ENSG00000035687
LC.1_NMpos	TIMP2	-0.037225255959319	0.687705002759118	0.473778419865413	-0.718196076931499	ENSG00000035862
LC.1_NMpos	RFC1	-0.150084897106955	0.532869986205902	0.304560394281828	-1.0303088719406	ENSG00000035928
LC.1_NMpos	CUL3	-0.0425531193615309	0.79630356606797	0.635072056744628	-0.475592424657519	ENSG00000036257
LC.1_NMpos	CYP46A1	-0.237965999615048	0.143792031548382	0.0421672280904272	-2.0497732639892	ENSG00000036530
LC.1_NMpos	TUBG2	-0.0841787619744294	0.741090891732979	0.556661759280225	-0.589157293208233	ENSG00000037042
LC.1_NMpos	BOD1L1	0.0248754031015286	0.931595647046127	0.855947986920522	0.181854394713989	ENSG00000038219
LC.1_NMpos	MAT2B	0.0490746339334754	0.780404724047124	0.609072003534111	0.512499638515208	ENSG00000038274
LC.1_NMpos	EDC4	0.143453747831836	0.533791272395471	0.306441835503962	1.02629430410531	ENSG00000038358
LC.1_NMpos	TRIO	0.236274964391686	0.1368182718148	0.0393786747766514	2.07877881018682	ENSG00000038382
LC.1_NMpos	RIPOR1	0.13388315056166	0.502642872135503	0.276989995544747	1.09116240766983	ENSG00000039523
LC.1_NMpos	STAU2	-0.00101978032114301	0.995631475839417	0.990794573857542	-0.011557224035918	ENSG00000040341
LC.1_NMpos	PHF23	-0.0030406185612233	0.99331679853084	0.981872568293873	-0.0227600875248578	ENSG00000040633
LC.1_NMpos	INPP4A	0.232806949843586	0.178625106792701	0.0573814433646451	1.91544232759434	ENSG00000040933
LC.1_NMpos	RAB27B	0.086117114315621	0.746248821154224	0.566029312292113	0.575211471094139	ENSG00000041353
LC.1_NMpos	PSMA4	-0.0113338329756272	0.916459916280221	0.825537394182866	-0.220822798408597	ENSG00000041357
LC.1_NMpos	AP2S1	0.0611041383622075	0.477547697759124	0.255228714078644	1.14220640877415	ENSG00000042753
LC.1_NMpos	JADE2	0.219546841881709	0.272677047518098	0.108249746786637	1.61596624937831	ENSG00000043143
LC.1_NMpos	CTNNA1	-0.461134552388366	0.0092042373924574	0.0011684491675938	-3.31146050735587	ENSG00000044115
LC.1_NMpos	HSPA5	-0.177351915211841	0.201180338055919	0.0689773422777601	-1.83201202376239	ENSG00000044574
LC.1_NMpos	GPM6B	-0.619821631870901	6.39733069239719e-17	2.18385515422136e-19	-10.4250178186414	ENSG00000046653
LC.1_NMpos	WDR37	0.32015471998402	0.135053573319017	0.0385826188765018	2.08738189583383	ENSG00000047056
LC.1_NMpos	ATP6V1H	0.0557241308593951	0.731945656749884	0.541280812972874	0.612309401683068	ENSG00000047249
LC.1_NMpos	POLR2B	0.0637909720763422	0.77510308537998	0.602288337306142	0.522243542247959	ENSG00000047315
LC.1_NMpos	TPR	-0.158765647242808	0.439582308264447	0.220963498671013	-1.22920246504686	ENSG00000047410
LC.1_NMpos	DTNBP1	-0.0468609881356932	0.877916492532684	0.759162693457429	-0.307152638740354	ENSG00000047579
LC.1_NMpos	MAP4	0.00848498527736077	0.924555887931632	0.842989961355624	0.198421494173417	ENSG00000047849
LC.1_NMpos	GOPC	0.0275382404344063	0.922093849464835	0.838088286477533	0.204702454898863	ENSG00000047932
LC.1_NMpos	RRM2B	0.317689971219852	0.0721808997607978	0.0167400550544031	2.4200755059999	ENSG00000048392
LC.1_NMpos	LMO3	0.134371369210468	0.519100213204937	0.290948636673644	1.05986269191107	ENSG00000048540
LC.1_NMpos	MRPS10	0.203003085942992	0.130231917937588	0.0367883634199631	2.10734613651467	ENSG00000048544
LC.1_NMpos	RSF1	-0.36979812174911	0.0129591535669578	0.00176678027080991	-3.18526488303001	ENSG00000048649
LC.1_NMpos	VPS13D	0.146118003563366	0.465193334550079	0.244457261147183	1.16860675163024	ENSG00000048707
LC.1_NMpos	FAM120A	0.0364895022734303	0.882324041145885	0.766739027008148	0.297193610670467	ENSG00000048828
LC.1_NMpos	ARID1B	-0.119183718430816	0.616807843328385	0.391187871808623	-0.860007557956285	ENSG00000049618
LC.1_NMpos	CLPTM1L	0.162772265854335	0.263849243647916	0.103074027121684	1.64035216877401	ENSG00000049656
LC.1_NMpos	NEDD4L	-0.371246779470188	0.0514966428097745	0.0103828306923911	-2.59626364111816	ENSG00000049759
LC.1_NMpos	PPP1R3F	0.363161605204957	0.0623981531188949	0.0135792865759063	2.49837369113958	ENSG00000049769
LC.1_NMpos	HEXB	-0.0942900481867557	0.717026155506628	0.51325426748981	-0.655372349583676	ENSG00000049860
LC.1_NMpos	JKAMP	0.290297798627219	0.0171274003823493	0.00248122570079266	3.07881161048579	ENSG00000050130
LC.1_NMpos	DKK3	0.0476797648412695	0.527296604364288	0.298444166030264	1.04347573626016	ENSG00000050165
LC.1_NMpos	MCUR1	0.117063574596276	0.61831189630763	0.393783960477772	0.855292013200779	ENSG00000050393
LC.1_NMpos	SLC4A8	-0.192682966634638	0.26273054780425	0.102181712601309	-1.64465522400766	ENSG00000050438
LC.1_NMpos	MAPK9	0.225934267009681	0.0611003687497428	0.0132056056205439	2.50868017165325	ENSG00000050748
LC.1_NMpos	BCAR1	0.0642302198761916	0.797722645724219	0.637395201245402	0.472326917510071	ENSG00000050820
LC.1_NMpos	HERPUD1	0.150677546107851	0.434190831353086	0.215844812684594	1.24301533302192	ENSG00000051108
LC.1_NMpos	PIK3CB	0.105553168429381	0.55495375953919	0.325133992680737	0.9872731508671	ENSG00000051382
LC.1_NMpos	HEBP2	-0.0328658350217232	0.924555887931632	0.843754320168394	-0.19744276792457	ENSG00000051620
LC.1_NMpos	RRP12	0.406230334170065	0.0463592179528375	0.00902061164347937	2.6464985750524	ENSG00000052749
LC.1_NMpos	MSMO1	0.130499296817583	0.0800209341295867	0.0190704893157133	2.37036833923367	ENSG00000052802
LC.1_NMpos	AKR7A2	-0.0844221583179409	0.61315426891828	0.387751067436267	-0.866279813296352	ENSG00000053371
LC.1_NMpos	NNAT	-0.0913860780417744	0.720079222171617	0.518685317263746	-0.646934169540441	ENSG00000053438
LC.1_NMpos	AP5M1	0.115895160064651	0.594627989988375	0.367632051151918	0.903707087235833	ENSG00000053770
LC.1_NMpos	TRAPPC3	0.162740645294891	0.403638371510745	0.192905899761909	1.30803814636224	ENSG00000054116
LC.1_NMpos	THRAP3	-0.156136432290885	0.401325117954829	0.190173477059457	-1.31615793475271	ENSG00000054118
LC.1_NMpos	PHPT1	-0.0542040656751948	0.782960288757927	0.612068806914667	-0.508210677783157	ENSG00000054148
LC.1_NMpos	ARID4B	-0.564299450938222	0.000687997697751949	5.57796298582762e-05	-4.15151656647349	ENSG00000054267
LC.1_NMpos	PTPRN	0.117367522015629	0.0606302136367265	0.0130625133178403	2.5126958746738	ENSG00000054356
LC.1_NMpos	KIF1B	0.00593488157850886	0.946074865631488	0.886531721000833	0.14294247663715	ENSG00000054523
LC.1_NMpos	ATP9A	0.133835680840394	0.12115208898896	0.0330956584780817	2.15122381914792	ENSG00000054793
LC.1_NMpos	FAM168A	-0.201194554794264	0.097282383017608	0.0247824120595315	-2.26810577922567	ENSG00000054965
LC.1_NMpos	GALC	0.239420589115671	0.151910429776681	0.045571242391117	2.01650991932599	ENSG00000054983
LC.1_NMpos	NOP58	-0.216106400058824	0.237877225641396	0.0883940386873697	-1.71533895603165	ENSG00000055044
LC.1_NMpos	KCNH2	0.271842815842183	0.0311774639456567	0.00528958846818299	2.83114357476576	ENSG00000055118
LC.1_NMpos	CUL1	-0.00292188528768126	0.991163821988204	0.977206746619904	-0.0286197547010153	ENSG00000055130
LC.1_NMpos	CYFIP2	0.193986081716558	0.00103960449256763	8.8944186370732e-05	4.03091135177387	ENSG00000055163
LC.1_NMpos	TAB2	-0.173558256352287	0.447746501118725	0.227488035120376	-1.21192775915552	ENSG00000055208
LC.1_NMpos	EIF2AK2	-0.0156686707417662	0.937118148234869	0.866339435950862	-0.168605139748687	ENSG00000055332
LC.1_NMpos	PUM2	-0.138860855452824	0.579271101759537	0.350755867477188	-0.936107770982714	ENSG00000055917
LC.1_NMpos	MRPL43	-0.0781394482101208	0.72596783330186	0.526327507245893	-0.635138203125809	ENSG00000055950
LC.1_NMpos	HPF1	-0.0365428440085226	0.895780158652838	0.789326233248607	-0.267673914079922	ENSG00000056050
LC.1_NMpos	ZFR	-0.0163407775580299	0.942095506168265	0.876381674449836	-0.155829405721897	ENSG00000056097
